season,round,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,grid,podium,driverId,number,code,forename,surname,url,driverStandingsId,raceId,driver_points,driver_standings_pos,positionText,driver_wins,circuitId,name,time,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2021,1,False,False,False,False,False,max_verstappen,1,2,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70232.0,1052.0,18,2,2,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.0,23
2021,1,False,False,False,False,False,hamilton,2,1,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70231.0,1052.0,25,1,1,1,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.38800000000000523,36
2021,1,False,False,False,False,False,bottas,3,3,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70233.0,1052.0,16,3,3,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.5889999999999986,31
2021,1,False,False,False,False,False,leclerc,4,6,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70236.0,1052.0,8,6,6,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.6809999999999974,23
2021,1,False,False,False,False,False,gasly,5,17,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70247.0,1052.0,0,17,17,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.8119999999999976,25
2021,1,False,False,False,False,False,ricciardo,6,7,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70237.0,1052.0,6,7,7,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.9299999999999926,31
2021,1,False,False,False,False,False,norris,7,4,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70234.0,1052.0,12,4,4,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,0.9770000000000039,21
2021,1,False,False,False,False,False,sainz,8,8,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70238.0,1052.0,4,8,8,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,1.2180000000000035,26
2021,1,False,False,False,False,False,alonso,9,19,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70249.0,1052.0,0,19,19,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,1.2519999999999953,39
2021,1,False,False,False,False,False,stroll,10,10,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70240.0,1052.0,1,10,10,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,1.6039999999999992,22
2021,1,False,False,False,False,False,giovinazzi,12,12,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70242.0,1052.0,0,12,12,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,1.7109999999999985,27
2021,1,False,False,False,False,False,tsunoda,13,9,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70239.0,1052.0,2,9,9,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,2.206000000000003,20
2021,1,False,False,False,False,False,raikkonen,14,11,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70241.0,1052.0,0,11,11,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,2.2409999999999997,41
2021,1,False,False,False,False,False,russell,15,14,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70244.0,1052.0,0,14,14,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,4.433000000000007,23
2021,1,False,False,False,False,False,ocon,16,13,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70243.0,1052.0,0,13,13,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,2.727000000000004,24
2021,1,False,False,False,False,False,latifi,17,18,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70248.0,1052.0,0,18,18,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,2.939000000000007,25
2021,1,False,False,False,False,False,mick_schumacher,18,16,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70246.0,1052.0,0,16,16,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,3.451999999999998,22
2021,1,False,False,False,False,False,mazepin,19,20,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70250.0,1052.0,0,20,20,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,4.275999999999996,22
2021,1,False,False,False,False,False,vettel,20,15,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70245.0,1052.0,0,15,15,0,3.0,Bahrain Grand Prix,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,0,0,0,3.0589999999999975,33
2021,2,False,False,False,True,False,hamilton,1,2,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70291.0,1053.0,44,1,1,1,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,41,1,1,0.0,36
2021,2,False,False,False,True,False,perez,2,11,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70295.0,1053.0,10,8,8,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,28,0,2,0.03499999999999659,31
2021,2,False,False,False,True,False,max_verstappen,3,1,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70292.0,1053.0,43,2,2,1,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,28,0,2,0.0870000000000033,23
2021,2,False,False,False,True,False,leclerc,4,4,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70296.0,1053.0,20,4,4,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,12,0,4,0.3289999999999935,23
2021,2,False,False,False,True,False,gasly,5,7,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70307.0,1053.0,6,9,9,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,2,0,5,0.3789999999999907,25
2021,2,False,False,False,True,False,ricciardo,6,6,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70297.0,1053.0,14,7,7,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,18,0,3,0.41499999999999204,31
2021,2,False,False,False,True,False,norris,7,3,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70294.0,1053.0,27,3,3,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,18,0,3,0.46399999999999864,21
2021,2,False,False,False,True,False,bottas,8,18,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70293.0,1053.0,16,5,5,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,41,1,1,0.48699999999999477,31
2021,2,False,False,False,True,False,ocon,9,9,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70303.0,1053.0,2,12,12,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,8,0.7990000000000066,24
2021,2,False,False,False,True,False,sainz,11,5,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70298.0,1053.0,14,6,6,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,12,0,4,0.7879999999999967,26
2021,2,False,False,False,True,False,russell,12,19,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70304.0,1053.0,0,16,16,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,9,0.8499999999999943,23
2021,2,False,False,False,True,False,latifi,14,20,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70308.0,1053.0,0,20,20,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,9,1.1820000000000022,25
2021,2,False,False,False,True,False,alonso,15,10,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70309.0,1053.0,1,13,13,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,8,1.1820000000000022,39
2021,2,False,False,False,True,False,raikkonen,16,13,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70301.0,1053.0,0,14,14,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,7,1.5630000000000024,41
2021,2,False,False,False,True,False,giovinazzi,17,14,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70302.0,1053.0,0,15,15,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,7,1.7109999999999985,27
2021,2,False,False,False,True,False,mick_schumacher,18,16,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70306.0,1053.0,0,18,18,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,10,1.867999999999995,22
2021,2,False,False,False,True,False,mazepin,19,17,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70310.0,1053.0,0,19,19,0,21.0,Emilia Romagna Grand Prix,13:00:00,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,0,0,10,2.3859999999999957,22
2021,3,False,False,False,False,False,bottas,1,3,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70313.0,1054.0,32,4,4,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,60,1,1,0.0,31
2021,3,False,False,False,False,False,hamilton,2,1,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70311.0,1054.0,69,1,1,2,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,60,1,1,0.007000000000005002,36
2021,3,False,False,False,False,False,max_verstappen,3,2,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70312.0,1054.0,61,2,2,1,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,53,1,2,0.39799999999999613,23
2021,3,False,False,False,False,False,perez,4,4,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70315.0,1054.0,22,6,6,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,53,1,2,0.5420000000000016,31
2021,3,False,False,False,False,False,sainz,5,11,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70318.0,1054.0,14,8,8,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,34,0,4,0.6910000000000025,26
2021,3,False,False,False,False,False,ocon,6,7,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70323.0,1054.0,8,9,9,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,3,0,7,0.6940000000000026,24
2021,3,False,False,False,False,False,norris,7,5,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70314.0,1054.0,37,3,3,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,41,0,3,0.7680000000000007,21
2021,3,False,False,False,False,False,leclerc,8,6,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70316.0,1054.0,28,5,5,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,34,0,4,0.9579999999999984,23
2021,3,False,False,False,False,False,gasly,9,10,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70327.0,1054.0,7,10,10,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,8,0,5,1.1269999999999953,25
2021,3,False,False,False,False,False,vettel,10,13,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70325.0,1054.0,0,16,16,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,5,0,6,1.3109999999999928,33
2021,3,False,False,False,False,False,russell,11,16,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70324.0,1054.0,0,17,17,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,9,0.7610000000000099,23
2021,3,False,False,False,False,False,giovinazzi,12,12,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70322.0,1054.0,0,15,15,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,8,0.8680000000000092,27
2021,3,False,False,False,False,False,alonso,13,8,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70329.0,1054.0,5,12,12,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,3,0,7,1.108000000000004,39
2021,3,False,False,False,False,False,tsunoda,14,15,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70319.0,1054.0,2,13,13,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,8,0,5,1.1149999999999949,20
2021,3,False,False,False,False,False,raikkonen,15,20,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70321.0,1054.0,0,14,14,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,8,1.4639999999999986,41
2021,3,False,False,False,False,False,ricciardo,16,9,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70317.0,1054.0,16,7,7,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,41,0,3,1.4909999999999997,31
2021,3,False,False,False,False,False,stroll,17,14,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70320.0,1054.0,5,11,11,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,5,0,6,1.5649999999999977,22
2021,3,False,False,False,False,False,latifi,18,18,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70328.0,1054.0,0,20,20,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,9,1.9369999999999976,25
2021,3,False,False,False,False,False,mick_schumacher,19,17,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70326.0,1054.0,0,18,18,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,10,2.103999999999999,22
2021,3,False,False,False,False,False,mazepin,20,19,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70330.0,1054.0,0,19,19,0,75.0,Portuguese Grand Prix,14:00:00,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,0,0,10,2.564000000000007,22
2021,4,False,False,False,False,True,hamilton,1,1,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70331.0,1055.0,94,1,1,3,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,101,2,1,0.0,36
2021,4,False,False,False,False,True,max_verstappen,2,2,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70332.0,1055.0,80,2,2,1,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,83,1,2,0.036000000000001364,23
2021,4,False,False,False,False,True,bottas,3,3,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70333.0,1055.0,47,3,3,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,101,2,1,0.132000000000005,31
2021,4,False,False,False,False,True,leclerc,4,4,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70336.0,1055.0,40,5,5,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,42,0,4,0.7690000000000055,23
2021,4,False,False,False,False,True,ocon,5,9,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70343.0,1055.0,10,9,9,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,13,0,5,0.8389999999999986,24
2021,4,False,False,False,False,True,sainz,6,7,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70338.0,1055.0,20,8,8,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,42,0,4,0.8790000000000049,26
2021,4,False,False,False,False,True,ricciardo,7,6,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70337.0,1055.0,24,7,7,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,53,0,3,0.8810000000000002,31
2021,4,False,False,False,False,True,perez,8,5,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70335.0,1055.0,32,6,6,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,83,1,2,0.9599999999999937,31
2021,4,False,False,False,False,True,norris,9,8,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70334.0,1055.0,41,4,4,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,53,0,3,1.2690000000000055,21
2021,4,False,False,False,False,True,alonso,10,17,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70349.0,1055.0,5,12,12,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,13,0,5,1.4059999999999917,39
2021,4,False,False,False,False,True,stroll,11,11,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70340.0,1055.0,5,11,11,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,5,0,7,1.233000000000004,22
2021,4,False,False,False,False,True,gasly,12,10,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70347.0,1055.0,8,10,10,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,9,0,6,1.2409999999999997,25
2021,4,False,False,False,False,True,vettel,13,13,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70345.0,1055.0,0,16,16,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,5,0,7,1.338000000000008,33
2021,4,False,False,False,False,True,giovinazzi,14,15,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70342.0,1055.0,0,15,15,0,4.0,Spanish Grand Prix,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,0,0,8,1.6149999999999949,27
